t_mono,t_wall,cpu0,cpu1,cpu2,cpu3,cpu_total,arm_freq_hz,temp_c,mem_used_mb,pmic_power_w,cpu_power_w,mem_power_w,ext5v_v,throttled,ina_bus_v,ina_current_a,ina_power_w
10274.936811759,1784216080.629271,0.0,100.0,0.0,0.0,25.0,2400000,66.65,2831.125,3.4219560407976304,1.733413701824,0.43985312886523,5.1188,0x0,5.05375,0.0625,0.315859375
10275.036839855,1784216080.7292995,0.0,100.0,0.0,0.0,27.5,2400000,67.2,2839.359375,3.6292174768447905,1.7422315249500002,0.469130005122,5.11478,0x0,5.05375,0.0625,0.315859375
10275.136813951,1784216080.8292735,0.0,100.0,0.0,0.0,25.0,2400000,67.2,2891.671875,3.524969257752941,1.7411521558500003,0.45666339468328004,5.1188,0x0,5.05375,0.06375,0.3221765625
10275.236811213,1784216080.9292705,0.0,100.0,0.0,0.0,25.0,2400000,66.1,2891.671875,3.4636581430025295,1.7267450225060001,0.44203626866034995,5.12416,0x0,5.05375,0.0625,0.315859375
10275.336809698,1784216081.0292692,0.0,100.0,0.0,0.0,25.641025641025642,2400000,67.75,2891.671875,3.55861208572414,1.7416918404000001,0.4459163500036,5.1188,0x0,5.0525,0.065,0.32841250000000005
10275.436808368,1784216081.1292677,0.0,100.0,0.0,0.0,25.0,2400000,66.65,2891.671875,3.5387623810510105,1.7262101351519998,0.43979098886300005,5.12148,0x0,5.05375,0.0625,0.315859375
10275.536809686,1784216081.229269,0.0,100.0,0.0,0.0,25.0,2400000,67.2,2891.671875,3.5241155115361105,1.725140161305,0.43988852291853997,5.12148,0x0,5.0525,0.06375,0.322096875
10275.636807671,1784216081.329267,0.0,100.0,0.0,0.0,23.076923076923077,2400000,67.75,2891.671875,3.527467796895715,1.7416918404000001,0.4410598594713999,5.12416,0x0,5.05375,0.0625,0.315859375
10275.736810915,1784216081.4292703,0.0,100.0,0.0,0.0,25.0,2400000,66.65,2891.671875,3.5268567583737607,1.7184692825280001,0.45775389578064996,5.12148,0x0,5.05375,0.06375,0.3221765625
10275.836810159,1784216081.5292695,0.0,100.0,0.0,0.0,25.0,2400000,67.75,2892.984375,3.5245942565152495,1.7262101351519998,0.44302660241856,5.1188,0x0,5.0525,0.06375,0.322096875
10275.936813996,1784216081.6292734,0.0,100.0,0.0,0.0,25.641025641025642,2400000,67.2,2892.984375,3.6942854747141096,1.7339509877759998,0.44929241888012006,5.11612,0x0,5.05375,0.06125,0.3095421875
10276.036809203,1784216081.7292688,0.0,100.0,0.0,0.0,25.0,2400000,65.55,2892.984375,3.56287683871117,1.7339509877759998,0.43915748105959995,5.12148,0x0,5.0525,0.06375,0.322096875
